StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Q_RecaptchaScore,Consent Form,pucc_blame_1,pucc_wrong_1,pucc_punish,puch_blame_1,puch_wrong_1,puch_punish,pudiv_blame_1,pudiv_wrong_1,pudiv_punish,ppcc_blame_1,ppcc_wrong_1,ppcc_punish,ppch_blame_1,ppch_wrong_1,ppch_punish,tucc_blame_1,tucc_wrong_1,tucc_punish,tuch_blame_1,tuch_wrong_1,tuch_punish,tudiv_blame_1,tudiv_wrong_1,tudiv_punish,tpcc_blame_1,tpcc_wrong_1,tpcc_punish,tpch_blame_1,tpch_wrong_1,tpch_punish,cog_load_check,comp_p_prob_harm,comp_p_agency_across,comp_p_agency_within,2afc_p_interperson_1,2afc_p_interperson_2,2afc_p_intraperson_1,2afc_p_intraperson_2,2afc_p_intraperson_3,2afc_p_intraperson_4,comp_t_prob_harm,comp_t_agency_across,comp_t_agency_within,2afc_t_interperson_1,2afc_t_interperson_2,2afc_t_intraperson_1,2afc_t_intraperson_2,2afc_t_intraperson_3,2afc_t_intraperson_4,crt_bat_ball,crt_widgets,crt_lilly_pads,indcol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,Age,Gender,Race,Race_7_TEXT,Political,Political_6_TEXT,user_feedback,id,LoadCondition,StoryCondition,CaseOrder
05/02/2026 20:24,05/02/2026 20:24,100,29,True,,ROBOT_C38D70CB,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,7,4,8,8,5,6,6,3,8,8,5,2,3,1,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.","Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,8,7,8,6,5,7,6,9,9,8,7,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The most significant factor influencing my ratings of Clark's blameworthiness was the presence of another decision-maker or mechanism, which provided an additional layer of responsibility between his action and the outcome. When another operator or a computerized mechanism was involved, it diluted the direct impact of Clark's decision, thus reducing his perceived responsibility. However, his initial choice to prioritize his bonus over potential harm retained a baseline level of culpability.",ROBOT_C38D70CB,high,trolley,CH-CC-DIV
05/02/2026 20:25,05/02/2026 20:25,100,31,True,,ROBOT_B7315D07,EN,1,I CONSENT to participate in this study,9,9,10,9,9,10,9,9,10,9,9,25,1,1,0,,,,,,,,,,,,,,,,8403259,True,False,True,,,,,,,,,,,,,,,,5,5,47,7,6,7,4,3,5,3,8,7,6,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"Clark's high blameworthiness ratings across all scenarios were primarily influenced by his full knowledge of the likely harm and his choice to proceed with arming/activating the explosive for personal gain, despite",ROBOT_B7315D07,high,firework,CH-DIV-CC
05/02/2026 20:25,05/02/2026 20:25,100,29,True,,ROBOT_2172CD7D,EN,1,I CONSENT to participate in this study,8,8,3,8,8,3,9,9,5,9,9,10,2,2,0,,,,,,,,,,,,,,,,8403259,True,True,True,,,,,,,,,,,,,,,,5,5,47,7,6,7,4,3,5,4,8,7,7,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were primarily influenced by the degree of his direct involvement in the ultimate act causing harm. While enabling Bill in the first two scenarios made Clark highly blameworthy, his culpability intensified when he was a direct and necessary co-initiator of the explosion. The presence of another decision-maker (Bill) did affect Clark's perceived responsibility, with his blameworthiness being higher when his action was an indispensable part of the final harmful trigger.",ROBOT_2172CD7D,high,firework,CC-CH-DIV
05/02/2026 20:25,05/02/2026 20:27,100,125,True,,ROBOT_0242E83D,EN,1,I CONSENT to participate in this study,7,8,8,9,9,15,8,9,10,9,9,20,2,4,5,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,8,7,6,5,6,4,8,9,7,8,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by his role in knowingly facilitating the potential harm, especially when he had the ability to prevent it. The presence of another decision-maker, such as Bill, did affect my perception of Clark's responsibility because while Clark set the stage, Bill's action ultimately triggered the harmful event. However, Clark's awareness of the risks and his decision to proceed for monetary gain increased his moral culpability in my view.",ROBOT_0242E83D,high,firework,DIV-CC-CH
05/02/2026 20:27,05/02/2026 20:28,100,15,True,,ROBOT_BC62CD31,EN,1,I CONSENT to participate in this study,8,8,7,7,7,5,8,8,8,9,9,10,3,3,0,,,,,,,,,,,,,,,,8403259,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,6,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"The most significant factor influencing my ratings of Clark's blameworthiness across the scenarios was his awareness of the potential harm and the degree of control he had over the outcome, particularly in arming or activating the canister despite knowing the risks. The presence of another decision-maker, Bill, did affect my perception of Clark's responsibility, as it introduced a shared accountability, but I still held Clark highly blameworthy because his initial actions enabled the harm, especially when he had the option to mitigate the risk. This was particularly evident in the scenario where Bill had a brain injury, increasing Clark's responsibility due to Bill's diminished capacity.",ROBOT_BC62CD31,high,firework,CH-CC-DIV
05/02/2026 20:27,05/02/2026 20:28,100,15,True,,ROBOT_62335149,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,6,2,7,6,2,6,6,1,8,7,3,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,7,6,5,6,6,5,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"The most significant factor influencing my ratings of Clark's blameworthiness across the scenarios was the degree of control he had over the outcome and the predictability of harm based on his decision to flip the switch, especially given the 75% risk estimate he trusted. The presence of another decision-maker, like Bill, slightly reduced Clark's perceived responsibility compared to the computerized mechanism scenario, as Bill's independent choice introduced an additional layer of agency that Clark couldn't control. However, Clark's initial action of flipping the switch, knowing the high risk of harm, still made him substantially blameworthy in all cases.",ROBOT_62335149,high,trolley,CC-DIV-CH
05/02/2026 20:36,05/02/2026 20:37,100,34,True,,ROBOT_80DCCF09,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,6,6,1,8,8,2,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the likely harmful outcome combined with his deliberate choice to prioritize a $2,000 bonus over the workman's safety. The presence of another decision-maker (Bill or the mechanism) did modestly reduce Clark's blameworthiness compared to a scenario where he would be the direct cause, since intervening agents introduce a degree of causal distance. However, Clark's culpability remained substantial because he knowingly set the chain of events in motion with a 75% probability of harm, making him a proximate contributor regardless of the intermediate agent.",ROBOT_80DCCF09,high,trolley,CC-CH-DIV
05/02/2026 20:37,05/02/2026 20:38,100,97,True,,ROBOT_7EECD8A7,EN,1,I CONSENT to participate in this study,9,9,6,8,8,4,9,9,5,8,8,5,3,4,0,,,,,,,,,,,,,,,,63,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,I actually think that Clark is roughly equally morally blameworthy in both stories.,,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,7,5,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his active choice to arm or activate the canister despite clear knowledge of the likely harm, motivated purely by personal financial gain. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness in the standard scenarios, since Bill made an independent choice to detonate the device, but Clark's role as an enabler who knowingly facilitated harm kept his ratings high. In the brain-injury scenario, Clark's blameworthiness actually increased because Bill lacked genuine agency, making Clark more directly responsible for the predictable outcome.",ROBOT_7EECD8A7,low,firework,CH-CC-DIV
05/02/2026 20:38,05/02/2026 20:39,100,37,True,,ROBOT_64F07293,EN,1,I CONSENT to participate in this study,8,9,12,8,9,10,9,9,15,9,9,20,3,5,5,,,,,,,,,,,,,,,,63,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where Bill is a mentally competent adult.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,8,7,8,6,5,7,6,9,8,7,9,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The most significant factor influencing my ratings of Clark's blameworthiness was his direct involvement in enabling potentially harmful actions despite knowing the risks. The presence of another decision-maker, namely Bill, did affect my perception of Clark's responsibility because it introduced an additional layer of accountability; however, since Clark was aware of the danger and still chose to act for personal gain, he remained highly blameworthy. Clark's decision to arm or assist in arming the canister directly ties him to the harmful outcome, intensifying his moral responsibility, particularly when Bill was not competent to make an informed decision.",ROBOT_64F07293,low,firework,CH-DIV-CC
05/02/2026 20:39,05/02/2026 20:40,100,82,True,,ROBOT_FFC0F636,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,8,5,5,6,3,6,7,4,8,8,7,2,3,1,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,"Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,8,7,8,6,5,7,6,9,8,7,8,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"Clark's blameworthiness was primarily influenced by his knowledge of the potential harm and his decision to prioritize personal gain over safety. The presence of another decision-maker, like Bill or the computerized mechanism, did mitigate Clark's responsibility in my view, as the final harmful action was not directly under his control and involved additional decision points beyond his switch. However, his initial action still contributed significantly to the eventual outcome, affecting my perception of his moral responsibility.",ROBOT_FFC0F636,low,trolley,CC-DIV-CH
05/02/2026 20:40,05/02/2026 20:41,100,13,True,,ROBOT_E32F100E,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,6,2,6,5,1,7,6,2,8,7,3,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.","Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,7,6,7,5,3,4,4,7,6,5,6,6,5,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the presence and nature of a second decision-maker or mechanism between his action and the outcome. In scenarios involving Bill, another human operator, I rated Clark slightly more blameworthy because he knowingly passed the decision to someone with a high likelihood of causing harm, sharing responsibility for the outcome. However, when the second fork was controlled by a computerized mechanism, I felt Clark was less blameworthy since the outcome was out of human control, reducing his direct moral responsibility.",ROBOT_E32F100E,low,trolley,CC-CH-DIV
05/02/2026 20:41,05/02/2026 20:41,100,11,True,,ROBOT_5B6610E1,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,6,5,7,6,5,6,6,4,8,7,6,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"The primary factor influencing my ratings of Clark's blameworthiness across the scenarios was the level of control he had over the outcome and the foreseeability of harm based on the 75% risk estimate, which made his decision to flip the switch seem reckless. The presence of another decision-maker, like Bill, slightly reduced Clark's perceived responsibility because the harm depended on an additional intentional act, whereas with the computerized mechanism, the outcome felt more directly tied to Clark's choice despite the probabilistic nature.",ROBOT_5B6610E1,high,trolley,CC-DIV-CH
05/02/2026 20:50,05/02/2026 20:50,100,35,True,,ROBOT_27C48236,EN,1,I CONSENT to participate in this study,8,9,7,9,9,10,8,9,5,9,9,15,2,6,2,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,8,7,6,5,6,4,8,9,8,7,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"Clark's blameworthiness largely hinged on his knowledge of the potential harm and his willingness to enable that harm for personal gain, despite clear warnings. The presence of another decision-maker (Bill) somewhat diluted Clark's direct responsibility, but did not absolve him, as Clark had the choice to prevent the sale or refuse to arm the canister. His actions, knowing the potential consequences, made him complicit and significantly blameworthy.",ROBOT_27C48236,low,firework,DIV-CH-CC
05/02/2026 20:50,05/02/2026 20:52,100,95,True,,ROBOT_903AD77C,EN,1,I CONSENT to participate in this study,7,8,8,8,9,10,9,9,15,9,9,20,3,6,5,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,8,7,6,5,6,5,9,8,8,9,9,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"Clark's blameworthiness was primarily influenced by his awareness of the potential harm and his decision to arm or activate the canister despite clear warnings of the risks involved. The presence of another decision-maker, such as Bill, slightly mitigated Clark's responsibility when Bill was competent, but Clark was still seen as highly blameworthy for enabling the harmful action, especially when Bill lacked capacity to understand the consequences. Clark's explicit role in enabling the fireworks, regardless of Bill's actions, highlighted his significant share of the blame.",ROBOT_903AD77C,low,firework,CH-CC-DIV
05/02/2026 20:52,05/02/2026 20:53,100,28,True,,ROBOT_A1031C2B,EN,1,I CONSENT to participate in this study,9,8,10,9,8,10,9,5,7,9,9,15,1,1,0,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister before selling it to Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,8,7,8,4,3,5,2,9,8,7,7,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings for Clark's blameworthiness were most influenced by the extent of his direct causal role in enabling the harm, and whether the other decision-maker (Bill) possessed",ROBOT_A1031C2B,high,firework,DIV-CH-CC
05/02/2026 20:53,05/02/2026 20:53,100,24,True,,ROBOT_3E08F31B,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,8,8,3,8,8,3,8,8,3,9,9,5,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.","Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,6,5,6,4,3,4,3,7,6,6,7,6,6,6,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings for Clark's blameworthiness remained consistently high (8) across all three scenarios because in each case, Clark intentionally initiated a chain of events with a high, known probability (75%) of leading to harm for a financial incentive. The presence of another decision-maker (Bill) or a computerized mechanism between Clark's action and the outcome did not reduce his blameworthiness, as he was fully aware of the likelihood of their subsequent actions and still chose to proceed, making his action a direct and necessary precursor to the harm. His decision to prioritize his bonus over the high risk of harm to the workman was the primary factor influencing my judgment.",ROBOT_3E08F31B,low,trolley,CC-CH-DIV
05/02/2026 20:53,05/02/2026 20:54,100,32,True,,ROBOT_68919DA8,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,6,6,1,7,7,2,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,I actually think that Clark is roughly equally morally blameworthy in both stories.,Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the probable harm combined with his deliberate choice to prioritize his $2,000 bonus over the workman's safety. The presence of another decision-maker (Bill or the computerized mechanism) between Clark's action and the outcome did somewhat reduce his blameworthiness, since an intervening agent partially breaks the causal chain and shares moral responsibility. However, because Clark knowingly created the conditions for harm with a 75% probability estimate, he remained substantially blameworthy regardless of whether the intervening agent was human or mechanical.",ROBOT_68919DA8,high,trolley,CH-CC-DIV
